   7.8051587443056003E-01,   5.0325123392817641E+00,   6.3725757566354768E-01
   8.1487168699567136E-01,   5.2042950376578316E+00,   8.7022359220916812E-01
   1.2267945252580086E+00,   5.7882093557920147E+00,   1.0962899075653301E+00
   1.9172878252900347E+00,   6.1855542220865072E+00,   8.9434754087271273E-01
   2.4911522264429782E+00,   6.2967264165835584E+00,   2.6989046498487967E-01
   2.8521469332091050E+00,   6.2622896997804478E+00,  -5.3937532180631154E-01
   2.6714536143100607E+00,   6.0925263206064031E+00,  -1.4212887740533577E+00
   1.7282230975037400E+00,   5.9177839110950012E+00,  -1.7115825521117343E+00
   1.0104485377206860E+00,   5.6873576913991375E+00,  -1.2622189386307068E+00
   7.9518674181413262E-01,   5.4189554517958616E+00,  -7.3422404301606092E-01
   7.8609425166967950E-01,   5.1758010274631774E+00,  -1.8362666279156131E-01
  -7.6233980002399992E-12,   4.7922832704229776E+00,   8.4863827399744185E-01
  -4.6632328149875640E-01,   4.8541694477179131E+00,   7.5041135662457825E-01
  -8.6810851932782129E-01,   5.0106963775888413E+00,   5.8855235831073638E-01
  -1.2291005579121184E+00,   5.2330213509027637E+00,   5.0832759010099204E-01
  -2.1026541318002900E+00,   6.2539585247297076E+00,   9.2598045658796257E-01
  -1.7984384737512611E+00,   6.9461079221593209E+00,   1.6970055348982753E+00
  -2.1551574574682852E-09,   7.2806346348107436E+00,   2.3666373662514437E+00
   1.7984384723312012E+00,   6.9461080051477593E+00,   1.6970042490178834E+00
   2.1026542189533091E+00,   6.2539584752316646E+00,   9.2598042522109902E-01
   1.2291005954129717E+00,   5.2330213028818156E+00,   5.0832719034737350E-01
   8.6810850703364006E-01,   5.0106962926953527E+00,   5.8855234225195296E-01
   4.6632328088909225E-01,   4.8541694471523389E+00,   7.5041135632399836E-01
  -6.8961782445948872E-01,   4.9189656973619327E+00,   3.1228985096092610E-01
  -6.5953515321142409E-01,   5.0798278845608831E+00,  -1.6594676081967846E-01
  -6.4097999216544721E-01,   5.3558274462921096E+00,  -7.3611152080497411E-01
  -8.3485103008802719E-01,   5.6650690052629482E+00,  -1.3257214590603184E+00
  -1.7571534868286067E+00,   5.9332933219756310E+00,  -1.9208695206566242E+00
  -3.0804118824279785E+00,   6.1432130936843503E+00,  -1.5899839204147459E+00
  -3.2741814622170868E+00,   6.4009622271973932E+00,  -5.6825340274492009E-01
  -2.8516921510327404E+00,   6.5064010171951034E+00,   3.1631765127052680E-01
  -2.1679151508637640E+00,   6.4275282260467757E+00,   1.0301181559980739E+00
  -1.2344627798121515E+00,   5.9103992321026260E+00,   1.2314022390249511E+00
  -7.0724719715998918E-01,   5.0771254980372129E+00,   8.7874005951811229E-01
  -6.7805898246516738E-01,   4.8939300629633911E+00,   6.3101385417363343E-01
  -1.9457893549362851E-10,   5.0517674857185781E+00,   6.3863237846909851E-02
   5.9215620406529901E-01,   5.2175124225132379E+00,  -1.1475358708081107E-01
   1.1370736228699305E+00,   5.6734058454990359E+00,  -6.3809231373846054E-01
   1.4694611515400864E+00,   6.0154872078374027E+00,  -1.2932394990590548E+00
   1.4502693131930742E+00,   6.1433984904593890E+00,  -1.9425223686875901E+00
   1.0089159032891202E+00,   6.1892995920890774E+00,  -2.4816916785925374E+00
  -1.6609808566699313E-08,   6.1979335769321526E+00,  -2.6960873282859912E+00
  -1.0089158783533301E+00,   6.1892995777255946E+00,  -2.4816916818208758E+00
  -1.4502694939151697E+00,   6.1433985468454404E+00,  -1.9425224750079331E+00
  -1.4694614524012337E+00,   6.0154871487648522E+00,  -1.2932394121366206E+00
  -1.1370737643554325E+00,   5.6734058979391637E+00,  -6.3809228975461818E-01
  -5.9215620449122852E-01,   5.2175123686379266E+00,  -1.1475358558026111E-01
   6.8961782432714280E-01,   4.9189656903918522E+00,   3.1228984881020161E-01
   6.7805898278829702E-01,   4.8939300720195629E+00,   6.3101385411749911E-01
   7.0724721408339419E-01,   5.0771254946043074E+00,   8.7874001359327336E-01
   1.2344633421907980E+00,   5.9103989558811998E+00,   1.2314031669973367E+00
   2.1679151097361387E+00,   6.4275282680853767E+00,   1.0301180280461399E+00
   2.8516921154384232E+00,   6.5064010358129911E+00,   3.1631774400197221E-01
   3.2741814454522871E+00,   6.4009622197148301E+00,  -5.6825342214224750E-01
   3.0804117715545760E+00,   6.1432130049309697E+00,  -1.5899842643018123E+00
   1.7571534669277384E+00,   5.9332933388955613E+00,  -1.9208695185648126E+00
   8.3485095371582885E-01,   5.6650690073628258E+00,  -1.3257212031640506E+00
   6.4097989242077191E-01,   5.3558273322427796E+00,  -7.3611175412552576E-01
   6.5953514841969652E-01,   5.0798278772142842E+00,  -1.6594676278196585E-01
